1.334994245499191212e+00,1.568179256772046060e+00
1.367263906715254329e+00,1.487129451175138062e+00
1.397964584266653931e+00,1.387276370326435027e+00
1.427451304607399996e+00,1.272113965698373761e+00
1.456079094191502277e+00,1.145136188763391960e+00
1.484202979472969641e+00,1.009836990993927763e+00
1.512177986905812510e+00,8.697103238624162014e-01
1.540359142944038640e+00,7.282501388413004095e-01
1.569101474041659117e+00,5.889503874030155295e-01
1.598760006652682586e+00,4.553050210199997005e-01
1.629652213799994032e+00,3.301781538637714175e-01
1.661925685838658628e+00,2.135846680178568602e-01
1.695679997944027129e+00,1.047341462818912744e-01
1.731014722362146374e+00,2.836122325857462489e-03
1.768029431339062318e+00,-9.289987018025926135e-02
1.806823697120820915e+00,-1.832642975664740548e-01
1.847497091953468118e+00,-2.690476261628030885e-01
1.890149188083048770e+00,-3.510403222992583561e-01
1.934879557755609047e+00,-4.300328523058563057e-01
1.981787773217195792e+00,-5.068156825126117759e-01
2.030973406713853624e+00,-5.821792792495398272e-01
2.082536030491630274e+00,-6.569141088466565748e-01
2.136575216796569254e+00,-7.318106376339741370e-01
2.193180785725258097e+00,-8.075687703343163992e-01
2.252360081904948519e+00,-8.841225178449527711e-01
2.314078981910050015e+00,-9.610208053414714957e-01
2.378303048296555477e+00,-1.037809641923091997e+00
2.444997843620454692e+00,-1.114035036689030367e+00
2.514128930437740994e+00,-1.189242998738505364e+00
2.585661871304405501e+00,-1.262979537170735522e+00
2.659562228776439774e+00,-1.334790661084939156e+00
2.735795565409838481e+00,-1.404222379580335467e+00
2.814327443760588743e+00,-1.470820701756140325e+00
2.895123426384685228e+00,-1.534131636711572932e+00
2.978149075838119053e+00,-1.593701193545851602e+00
3.063369954676882667e+00,-1.649075381358194203e+00
3.150751625456968963e+00,-1.699800209247820382e+00
3.240259650734366392e+00,-1.745421686313946230e+00
3.331840385796979387e+00,-1.785579131170352829e+00
3.425333914326270435e+00,-1.820428133248837455e+00
3.520543770357134949e+00,-1.850301841317740337e+00
3.617273454440747216e+00,-1.875533566810370756e+00
3.715326467128278853e+00,-1.896456621160035549e+00
3.814506308970905479e+00,-1.913404315800044220e+00
3.914616480519801378e+00,-1.926709962163705159e+00
4.015460482326141722e+00,-1.936706871684326536e+00
4.116841814941098576e+00,-1.943728355795216522e+00
4.218563978915847557e+00,-1.948107725929683731e+00
4.320430474801560727e+00,-1.950178293521036332e+00
4.422244803149414594e+00,-1.950273370002583384e+00
4.523821495739215770e+00,-1.948700169973250462e+00
4.625078817423307065e+00,-1.945520504287356900e+00
4.725991903884088075e+00,-1.940661643152622018e+00
4.826536474482942651e+00,-1.934049475953791619e+00
4.926688248581257312e+00,-1.925609892075611951e+00
5.026422945540420351e+00,-1.915268780902826817e+00
5.125716284721812954e+00,-1.902952031820182688e+00
5.224543985486823416e+00,-1.888585534212424477e+00
5.322881767196837366e+00,-1.872095177464297988e+00
5.420705349213241320e+00,-1.853406850960548136e+00
5.517990450897420907e+00,-1.832446444085920279e+00
5.614712791610762643e+00,-1.809139846225159998e+00
5.710851034235281176e+00,-1.783425332730769419e+00
5.806422507883820749e+00,-1.755403881632902285e+00
5.901471776117069190e+00,-1.725291070122118908e+00
5.996043971252901450e+00,-1.693304868648305650e+00
6.090184225609195146e+00,-1.659663247661348429e+00
6.183937671503824340e+00,-1.624584177611133606e+00
6.277349441254667539e+00,-1.588285628947547101e+00
6.370464667179602358e+00,-1.550985572120475053e+00
6.463328481596502861e+00,-1.512901977579803825e+00
